Format Version,1.21,Take Name,Take 2022-02-12 01.06.29 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-12 01.06.29.074 PM,Total Frames in Take,4575,Total Exported Frames,4575,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:681,Unlabeled:681,Unlabeled:681,Unlabeled:683,Unlabeled:683,Unlabeled:683
,,"8392B20CF49E35702A9","8392B20CF49E35702A9","8392B20CF49E35702A9","8392B20CF49E35702AB","8392B20CF49E35702AB","8392B20CF49E35702AB"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
2887,24.058333,-0.392393,-0.016866,0.429132,-0.586439,0.183945,0.300096
2888,24.066667,-0.392395,-0.016864,0.429116,-0.586479,0.183985,0.300093
2889,24.075000,-0.392424,-0.016857,0.429114,-0.586455,0.184027,0.300088
2890,24.083333,-0.392396,-0.016852,0.429101,-0.586508,0.184053,0.300094
2891,24.091667,-0.392439,-0.016869,0.429099,-0.586471,0.184103,0.300086
2892,24.100000,-0.392406,-0.016859,0.429093,-0.586511,0.184136,0.300097
2893,24.108333,-0.392400,-0.016843,0.429089,-0.586470,0.184181,0.300090
2894,24.116667,-0.392442,-0.016867,0.429085,-0.586473,0.184221,0.300089
2895,24.125000,-0.392421,-0.016856,0.429074,-0.586470,0.184276,0.300092
2896,24.133333,-0.392429,-0.016846,0.429080,-0.586486,0.184313,0.300095
2897,24.141667,-0.392424,-0.016850,0.429061,-0.586496,0.184344,0.300096
2898,24.150000,-0.392450,-0.016860,0.429061,-0.586473,0.184395,0.300096
2899,24.158333,-0.392450,-0.016851,0.429052,-0.586438,0.184437,0.300102
2900,24.166667,-0.392451,-0.016848,0.429046,-0.586500,0.184462,0.300101
2901,24.175000,-0.392497,-0.016864,0.429041,-0.586494,0.184512,0.300107
2902,24.183333,-0.392472,-0.016851,0.429031,-0.586450,0.184573,0.300100
2903,24.191667,-0.392512,-0.016853,0.429024,-0.586409,0.184629,0.300095
2904,24.200000,-0.392496,-0.016849,0.429010,-0.586403,0.184675,0.300100
2905,24.208333,-0.392458,-0.016828,0.429002,-0.586375,0.184730,0.300102
2906,24.216667,-0.392512,-0.016857,0.429014,-0.586400,0.184769,0.300108
2907,24.225000,-0.392512,-0.016848,0.428997,-0.586359,0.184822,0.300107
2908,24.233333,-0.392487,-0.016838,0.428997,-0.586320,0.184864,0.300113
2909,24.241667,-0.392499,-0.016848,0.428986,-0.586336,0.184901,0.300118
2910,24.250000,-0.392501,-0.016841,0.429004,-0.586325,0.184950,0.300125
2911,24.258333,-0.392540,-0.016853,0.428997,-0.586283,0.185004,0.300131
2912,24.266667,-0.392548,-0.016857,0.428993,-0.586309,0.185038,0.300130
2913,24.275000,-0.392537,-0.016836,0.428980,-0.586248,0.185105,0.300128
2914,24.283333,-0.392563,-0.016847,0.428976,-0.586282,0.185135,0.300120
2915,24.291667,-0.392569,-0.016839,0.428971,-0.586289,0.185165,0.300122
2916,24.300000,-0.392579,-0.016850,0.428963,-0.586300,0.185202,0.300123
2917,24.308333,-0.392580,-0.016843,0.428963,-0.586318,0.185256,0.300119
2918,24.316667,-0.392578,-0.016849,0.428962,-0.586301,0.185303,0.300115
2919,24.325000,-0.392547,-0.016825,0.428949,-0.586279,0.185341,0.300112
2920,24.333333,-0.392579,-0.016844,0.428946,-0.586309,0.185373,0.300121
2921,24.341667,-0.392606,-0.016853,0.428947,-0.586310,0.185418,0.300124
2922,24.350000,-0.392593,-0.016840,0.428955,-0.586298,0.185470,0.300137
2923,24.358333,-0.392606,-0.016841,0.428946,-0.586333,0.185501,0.300142
2924,24.366667,-0.392631,-0.016857,0.428944,-0.586356,0.185530,0.300144
2925,24.375000,-0.392629,-0.016843,0.428944,-0.586345,0.185575,0.300136
2926,24.383333,-0.392617,-0.016844,0.428931,-0.586374,0.185607,0.300137
2927,24.391667,-0.392622,-0.016828,0.428930,-0.586401,0.185660,0.300134
2928,24.400000,-0.392627,-0.016825,0.428927,-0.586390,0.185698,0.300138
2929,24.408333,-0.392656,-0.016840,0.428920,-0.586415,0.185730,0.300141
2930,24.416667,-0.392640,-0.016813,0.428923,-0.586409,0.185770,0.300138
2931,24.425000,-0.392657,-0.016841,0.428902,-0.586433,0.185799,0.300125
2932,24.433333,-0.392670,-0.016820,0.428903,-0.586465,0.185836,0.300127
2933,24.441667,-0.392677,-0.016839,0.428907,-0.586443,0.185880,0.300132
2934,24.450000,-0.392657,-0.016825,0.428893,-0.586418,0.185925,0.300135
2935,24.458333,-0.392693,-0.016847,0.428898,-0.586427,0.185957,0.300138
2936,24.466667,-0.392707,-0.016843,0.428899,-0.586434,0.186000,0.300143
2937,24.475000,-0.392712,-0.016845,0.428896,-0.586393,0.186044,0.300144
2938,24.483333,-0.392689,-0.016842,0.428886,-0.586396,0.186082,0.300139
2939,24.491667,-0.392710,-0.016851,0.428878,-0.586422,0.186115,0.300149
2940,24.500000,-0.392735,-0.016853,0.428886,-0.586407,0.186167,0.300140
2941,24.508333,-0.392704,-0.016838,0.428879,-0.586414,0.186203,0.300148
2942,24.516667,-0.392741,-0.016849,0.428864,-0.586384,0.186250,0.300152
2943,24.525000,-0.392761,-0.016848,0.428867,-0.586408,0.186285,0.300155
2944,24.533333,-0.392761,-0.016856,0.428852,-0.586402,0.186338,0.300142
2945,24.541667,-0.392758,-0.016841,0.428852,-0.586382,0.186387,0.300145
2946,24.550000,-0.392789,-0.016862,0.428844,-0.586372,0.186435,0.300143
2947,24.558333,-0.392776,-0.016841,0.428837,-0.586344,0.186496,0.300134
2948,24.566667,-0.392786,-0.016860,0.428842,-0.586355,0.186538,0.300136
2949,24.575000,-0.392792,-0.016857,0.428827,-0.586371,0.186567,0.300137
2950,24.583333,-0.392812,-0.016868,0.428832,-0.586397,0.186609,0.300135
2951,24.591667,-0.392810,-0.016861,0.428833,-0.586339,0.186658,0.300136
2952,24.600000,-0.392802,-0.016869,0.428824,-0.586377,0.186682,0.300138
2953,24.608333,-0.392797,-0.016858,0.428818,-0.586348,0.186729,0.300135
2954,24.616667,-0.392816,-0.016868,0.428817,-0.586292,0.186804,0.300131
2955,24.625000,-0.392811,-0.016846,0.428813,-0.586352,0.186830,0.300130
2956,24.633333,-0.392812,-0.016868,0.428798,-0.586365,0.186872,0.300128
2957,24.641667,-0.392828,-0.016865,0.428797,-0.586355,0.186905,0.300137
2958,24.650000,-0.392862,-0.016890,0.428791,-0.586358,0.186950,0.300125
2959,24.658333,-0.392855,-0.016879,0.428786,-0.586344,0.186988,0.300131
2960,24.666667,-0.392880,-0.016880,0.428777,-0.586345,0.187020,0.300129
2961,24.675000,-0.392867,-0.016882,0.428772,-0.586331,0.187072,0.300131
2962,24.683333,-0.392892,-0.016890,0.428772,-0.586360,0.187117,0.300130
2963,24.691667,-0.392891,-0.016888,0.428764,-0.586361,0.187172,0.300132
2964,24.700000,-0.392887,-0.016879,0.428752,-0.586359,0.187202,0.300130
2965,24.708333,-0.392900,-0.016897,0.428753,-0.586362,0.187243,0.300134
2966,24.716667,-0.392925,-0.016902,0.428749,-0.586339,0.187289,0.300143
2967,24.725000,-0.392942,-0.016919,0.428748,-0.586379,0.187321,0.300138
2968,24.733333,-0.392922,-0.016910,0.428734,-0.586383,0.187362,0.300142
2969,24.741667,-0.392944,-0.016922,0.428737,-0.586379,0.187412,0.300140
2970,24.750000,-0.392950,-0.016916,0.428740,-0.586407,0.187452,0.300150
2971,24.758333,-0.392920,-0.016914,0.428704,-0.586410,0.187494,0.300142
2972,24.766667,-0.392933,-0.016912,0.428703,-0.586389,0.187537,0.300145
2973,24.775000,-0.392977,-0.016925,0.428719,-0.586460,0.187566,0.300164
2974,24.783333,-0.392968,-0.016926,0.428685,-0.586431,0.187619,0.300146
2975,24.791667,-0.393000,-0.016930,0.428701,-0.586464,0.187644,0.300150
2976,24.800000,-0.393012,-0.016937,0.428696,-0.586434,0.187689,0.300158
2977,24.808333,-0.392981,-0.016933,0.428664,-0.586448,0.187733,0.300127
2978,24.816667,-0.393000,-0.016933,0.428677,-0.586464,0.187773,0.300162
2979,24.825000,-0.392994,-0.016938,0.428661,-0.586466,0.187802,0.300153
2980,24.833333,-0.392994,-0.016936,0.428657,-0.586441,0.187838,0.300144
2981,24.841667,-0.393028,-0.016967,0.428671,-0.586440,0.187890,0.300156
2982,24.850000,-0.393014,-0.016952,0.428642,-0.586413,0.187934,0.300140
2983,24.858333,-0.393041,-0.016970,0.428661,-0.586440,0.187955,0.300148
2984,24.866667,-0.393026,-0.016960,0.428652,-0.586436,0.188004,0.300164
2985,24.875000,-0.393030,-0.016966,0.428620,-0.586432,0.188047,0.300141
2986,24.883333,-0.393065,-0.016962,0.428638,-0.586416,0.188105,0.300156
2987,24.891667,-0.393096,-0.016990,0.428633,-0.586444,0.188136,0.300160
2988,24.900000,-0.393073,-0.016983,0.428610,-0.586443,0.188169,0.300138
2989,24.908333,-0.393088,-0.016981,0.428620,-0.586433,0.188226,0.300156
2990,24.916667,-0.393080,-0.016986,0.428604,-0.586423,0.188282,0.300144
2991,24.925000,-0.393111,-0.016992,0.428599,-0.586436,0.188311,0.300126
2992,24.933333,-0.393123,-0.017009,0.428600,-0.586399,0.188377,0.300154
2993,24.941667,-0.393102,-0.016989,0.428580,-0.586437,0.188406,0.300142
2994,24.950000,-0.393127,-0.017013,0.428579,-0.586419,0.188453,0.300133
2995,24.958333,-0.393174,-0.017018,0.428599,-0.586422,0.188493,0.300160
2996,24.966667,-0.393133,-0.017021,0.428559,-0.586416,0.188542,0.300137
2997,24.975000,-0.393163,-0.017025,0.428558,-0.586398,0.188586,0.300131
2998,24.983333,-0.393163,-0.017025,0.428573,-0.586439,0.188624,0.300159
2999,24.991667,-0.393177,-0.017045,0.428548,-0.586390,0.188667,0.300125
3000,25.000000,-0.393200,-0.017054,0.428544,-0.586373,0.188709,0.300143
3001,25.008333,-0.393179,-0.017037,0.428544,-0.586413,0.188745,0.300146
3002,25.016667,-0.393196,-0.017051,0.428527,-0.586377,0.188784,0.300123
3003,25.025000,-0.393219,-0.017054,0.428528,-0.586456,0.188800,0.300141
3004,25.033333,-0.393232,-0.017069,0.428517,-0.586416,0.188870,0.300127
3005,25.041667,-0.393258,-0.017064,0.428512,-0.586392,0.188916,0.300118
3006,25.050000,-0.393279,-0.017074,0.428523,-0.586438,0.188958,0.300145
3007,25.058333,-0.393273,-0.017083,0.428492,-0.586453,0.188987,0.300123
3008,25.066667,-0.393270,-0.017075,0.428498,-0.586452,0.189036,0.300127
3009,25.075000,-0.393303,-0.017092,0.428501,-0.586461,0.189077,0.300151
3010,25.083333,-0.393304,-0.017095,0.428479,-0.586451,0.189111,0.300136
3011,25.091667,-0.393302,-0.017086,0.428475,-0.586455,0.189135,0.300148
3012,25.100000,-0.393319,-0.017115,0.428480,-0.586449,0.189186,0.300166
3013,25.108333,-0.393315,-0.017090,0.428459,-0.586426,0.189225,0.300140
3014,25.116667,-0.393340,-0.017103,0.428472,-0.586454,0.189285,0.300170
3015,25.125000,-0.393347,-0.017103,0.428449,-0.586463,0.189313,0.300157
3016,25.133333,-0.393383,-0.017134,0.428430,-0.586406,0.189373,0.300146
3017,25.141667,-0.393398,-0.017125,0.428448,-0.586426,0.189412,0.300179
3018,25.150000,-0.393405,-0.017127,0.428430,-0.586428,0.189462,0.300158
3019,25.158333,-0.393387,-0.017117,0.428412,-0.586467,0.189479,0.300145
3020,25.166667,-0.393426,-0.017134,0.428424,-0.586472,0.189526,0.300174
3021,25.175000,-0.393430,-0.017132,0.428395,-0.586450,0.189565,0.300145
3022,25.183333,-0.393424,-0.017128,0.428401,-0.586440,0.189617,0.300152
3023,25.191667,-0.393455,-0.017140,0.428407,-0.586470,0.189644,0.300172
3024,25.200000,-0.393441,-0.017142,0.428371,-0.586431,0.189682,0.300140
3025,25.208333,-0.393473,-0.017133,0.428389,-0.586442,0.189724,0.300155
3026,25.216667,-0.393493,-0.017137,0.428388,-0.586466,0.189754,0.300164
3027,25.225000,-0.393464,-0.017138,0.428349,-0.586435,0.189804,0.300139
3028,25.233333,-0.393472,-0.017135,0.428362,-0.586461,0.189832,0.300170
3029,25.241667,-0.393475,-0.017123,0.428359,-0.586457,0.189874,0.300174
3030,25.250000,-0.393412,-0.017111,0.428307,-0.586437,0.189908,0.300155
3031,25.258333,-0.393438,-0.017123,0.428324,-0.586425,0.189958,0.300189
3032,25.266667,-0.393454,-0.017122,0.428293,-0.586492,0.189987,0.300163
3033,25.275000,-0.393518,-0.017133,0.428330,-0.586454,0.190036,0.300155
3034,25.283333,-0.393542,-0.017135,0.428334,-0.586460,0.190099,0.300177
3035,25.291667,-0.393480,-0.017096,0.428274,-0.586425,0.190147,0.300139
3036,25.300000,-0.393507,-0.017118,0.428278,-0.586474,0.190184,0.300155
3037,25.308333,-0.393515,-0.017101,0.428286,-0.586488,0.190239,0.300167
3038,25.316667,-0.393492,-0.017091,0.428258,-0.586480,0.190280,0.300143
3039,25.325000,-0.393535,-0.017084,0.428274,-0.586457,0.190315,0.300159
3040,25.333333,-0.393538,-0.017121,0.428260,-0.586470,0.190356,0.300166
3041,25.341667,-0.393556,-0.017111,0.428246,-0.586437,0.190410,0.300130
3042,25.350000,-0.393523,-0.017058,0.428260,-0.586423,0.190470,0.300170
3043,25.358333,-0.393554,-0.017046,0.428241,-0.586423,0.190495,0.300152
3044,25.366667,-0.393553,-0.017068,0.428233,-0.586419,0.190538,0.300151
3045,25.375000,-0.393601,-0.017084,0.428242,-0.586467,0.190575,0.300172
3046,25.383333,-0.393591,-0.017048,0.428234,-0.586416,0.190616,0.300145
3047,25.391667,-0.393636,-0.017044,0.428220,-0.586447,0.190641,0.300146
3048,25.400000,-0.393614,-0.017040,0.428213,-0.586455,0.190694,0.300156
3049,25.408333,-0.393624,-0.017016,0.428208,-0.586420,0.190753,0.300127
3050,25.416667,-0.393651,-0.016997,0.428221,-0.586458,0.190792,0.300148
3051,25.425000,-0.393645,-0.016974,0.428195,-0.586489,0.190815,0.300152
3052,25.433333,-0.393635,-0.016970,0.428178,-0.586478,0.190862,0.300136
3053,25.441667,-0.393703,-0.016973,0.428219,-0.586533,0.190887,0.300155
3054,25.450000,-0.393653,-0.016917,0.428209,-0.586521,0.190947,0.300159
3055,25.458333,-0.393672,-0.016922,0.428174,-0.586509,0.190979,0.300147
3056,25.466667,-0.393667,-0.016900,0.428183,-0.586520,0.191017,0.300174
3057,25.475000,-0.393718,-0.016920,0.428187,-0.586494,0.191075,0.300158
3058,25.483333,-0.393708,-0.016872,0.428202,-0.586497,0.191118,0.300165
3059,25.491667,-0.393718,-0.016835,0.428186,-0.586544,0.191147,0.300179
3060,25.500000,-0.393661,-0.016804,0.428134,-0.586531,0.191175,0.300163
3061,25.508333,-0.393709,-0.016835,0.428156,-0.586511,0.191228,0.300166
3062,25.516667,-0.393729,-0.016797,0.428183,-0.586537,0.191274,0.300181
3063,25.525000,-0.393739,-0.016759,0.428147,-0.586479,0.191319,0.300158
3064,25.533333,-0.393758,-0.016715,0.428154,-0.586526,0.191352,0.300173
3065,25.541667,-0.393740,-0.016686,0.428148,-0.586526,0.191398,0.300184
3066,25.550000,-0.393771,-0.016668,0.428161,-0.586510,0.191444,0.300164
3067,25.558333,-0.393773,-0.016632,0.428174,-0.586484,0.191487,0.300189
3068,25.566667,-0.393730,-0.016624,0.428128,-0.586493,0.191525,0.300197
3069,25.575000,-0.393751,-0.016620,0.428119,-0.586475,0.191561,0.300183
3070,25.583333,-0.393772,-0.016573,0.428162,-0.586429,0.191615,0.300205
3071,25.591667,-0.393838,-0.016563,0.428166,-0.586421,0.191656,0.300192
3072,25.600000,-0.393817,-0.016530,0.428155,-0.586408,0.191700,0.300200
3073,25.608333,-0.393842,-0.016512,0.428153,-0.586472,0.191738,0.300212
3074,25.616667,-0.393802,-0.016468,0.428127,-0.586416,0.191783,0.300191
3075,25.625000,-0.393797,-0.016408,0.428152,-0.586486,0.191812,0.300208
3076,25.633333,-0.393819,-0.016385,0.428140,-0.586456,0.191867,0.300217
3077,25.641667,-0.393791,-0.016388,0.428092,-0.586439,0.191904,0.300188
3078,25.650000,-0.393828,-0.016374,0.428121,-0.586406,0.191959,0.300204
3079,25.658333,-0.393789,-0.016317,0.428109,-0.586441,0.191994,0.300198
3080,25.666667,-0.393774,-0.016275,0.428097,-0.586452,0.192031,0.300174
3081,25.675000,-0.393832,-0.016277,0.428120,-0.586442,0.192096,0.300199
3082,25.683333,-0.393785,-0.016223,0.428095,-0.586450,0.192139,0.300181
3083,25.691667,-0.393809,-0.016200,0.428092,-0.586463,0.192172,0.300164
3084,25.700000,-0.393806,-0.016128,0.428114,-0.586439,0.192225,0.300201
3085,25.708333,-0.393775,-0.016121,0.428081,-0.586419,0.192274,0.300174
3086,25.716667,-0.393783,-0.016123,0.428076,-0.586396,0.192316,0.300176
3087,25.725000,-0.393789,-0.016088,0.428094,-0.586444,0.192351,0.300195
3088,25.733333,-0.393757,-0.016018,0.428072,-0.586397,0.192378,0.300178
3089,25.741667,-0.393803,-0.016002,0.428083,-0.586412,0.192412,0.300181
3090,25.750000,-0.393790,-0.015984,0.428082,-0.586410,0.192464,0.300198
3091,25.758333,-0.393795,-0.015996,0.428055,-0.586377,0.192517,0.300163
3092,25.766667,-0.393784,-0.015921,0.428064,-0.586391,0.192557,0.300185
3093,25.775000,-0.393779,-0.015862,0.428055,-0.586387,0.192617,0.300182
3094,25.783333,-0.393753,-0.015786,0.428050,-0.586432,0.192645,0.300166
3095,25.791667,-0.393764,-0.015741,0.428059,-0.586431,0.192687,0.300196
3096,25.800000,-0.393735,-0.015746,0.428020,-0.586454,0.192714,0.300170
3097,25.808333,-0.393740,-0.015733,0.427991,-0.586436,0.192748,0.300162
3098,25.816667,-0.393755,-0.015755,0.427970,-0.586481,0.192796,0.300189
3099,25.825000,-0.393764,-0.015668,0.428023,-0.586483,0.192822,0.300169
3100,25.833333,-0.393821,-0.015633,0.428066,-0.586469,0.192868,0.300178
3101,25.841667,-0.393741,-0.015558,0.427983,-0.586527,0.192886,0.300191
3102,25.850000,-0.393691,-0.015579,0.427932,-0.586468,0.192932,0.300169
3103,25.858333,-0.393824,-0.015613,0.428026,-0.586529,0.192972,0.300186
3104,25.866667,-0.393853,-0.015578,0.428051,-0.586538,0.193005,0.300195
3105,25.875000,-0.393761,-0.015473,0.427969,-0.586489,0.193052,0.300175
3106,25.883333,-0.393735,-0.015406,0.427972,-0.586531,0.193098,0.300196
3107,25.891667,-0.393778,-0.015387,0.427997,-0.586542,0.193134,0.300193
3108,25.900000,-0.393769,-0.015386,0.428009,-0.586524,0.193175,0.300175
3109,25.908333,-0.393854,-0.015381,0.428024,-0.586530,0.193210,0.300192
3110,25.916667,-0.393794,-0.015320,0.427981,-0.586503,0.193248,0.300167
3111,25.925000,-0.393761,-0.015264,0.427969,-0.586486,0.193302,0.300167
3112,25.933333,-0.393816,-0.015239,0.428009,-0.586523,0.193349,0.300183
3113,25.941667,-0.393824,-0.015236,0.428000,-0.586514,0.193384,0.300161
3114,25.950000,-0.393822,-0.015178,0.428000,-0.586532,0.193416,0.300179
3115,25.958333,-0.393787,-0.015135,0.427970,-0.586527,0.193473,0.300186
3116,25.966667,-0.393829,-0.015096,0.427987,-0.586511,0.193502,0.300166
3117,25.975000,-0.393831,-0.015041,0.428045,-0.586561,0.193550,0.300178
3118,25.983333,-0.393880,-0.015005,0.428024,-0.586539,0.193582,0.300183
3119,25.991667,-0.393851,-0.015013,0.427979,-0.586540,0.193623,0.300159
3120,26.000000,-0.393826,-0.014951,0.428012,-0.586494,0.193677,0.300192
3121,26.008333,-0.393886,-0.014965,0.428009,-0.586505,0.193716,0.300183
3122,26.016667,-0.393868,-0.014904,0.428009,-0.586502,0.193770,0.300168
3123,26.025000,-0.393873,-0.014828,0.428017,-0.586530,0.193822,0.300192
3124,26.033333,-0.393848,-0.014789,0.427995,-0.586521,0.193857,0.300164
3125,26.041667,-0.393854,-0.014718,0.428022,-0.586497,0.193909,0.300169
3126,26.050000,-0.393892,-0.014710,0.428040,-0.586505,0.193945,0.300185
3127,26.058333,-0.393853,-0.014692,0.427986,-0.586482,0.193999,0.300160
3128,26.066667,-0.393860,-0.014671,0.428002,-0.586477,0.194054,0.300168
3129,26.075000,-0.393908,-0.014629,0.428029,-0.586464,0.194104,0.300177
3130,26.083333,-0.393881,-0.014553,0.428022,-0.586447,0.194135,0.300152
3131,26.091667,-0.393851,-0.014495,0.428025,-0.586495,0.194167,0.300176
3132,26.100000,-0.393840,-0.014503,0.427995,-0.586504,0.194198,0.300169
3133,26.108333,-0.393852,-0.014476,0.428006,-0.586405,0.194266,0.300161
3134,26.116667,-0.393879,-0.014440,0.428036,-0.586435,0.194302,0.300184
3135,26.125000,-0.393862,-0.014373,0.428012,-0.586429,0.194355,0.300165
3136,26.133333,-0.393823,-0.014325,0.427990,-0.586478,0.194377,0.300169
3137,26.141667,-0.393846,-0.014299,0.428019,-0.586464,0.194440,0.300192
3138,26.150000,-0.393825,-0.014262,0.428000,-0.586478,0.194470,0.300168
3139,26.158333,-0.393844,-0.014200,0.428019,-0.586463,0.194512,0.300179
3140,26.166667,-0.393824,-0.014178,0.428002,-0.586515,0.194551,0.300196
3141,26.175000,-0.393770,-0.014095,0.427973,-0.586468,0.194588,0.300178
3142,26.183333,-0.393825,-0.014103,0.428012,-0.586522,0.194629,0.300205
3143,26.191667,-0.393814,-0.014044,0.428016,-0.586549,0.194660,0.300201
3144,26.200000,-0.393783,-0.014006,0.427983,-0.586536,0.194689,0.300183
3145,26.208333,-0.393837,-0.014018,0.427997,-0.586528,0.194740,0.300208
3146,26.216667,-0.393794,-0.013955,0.427987,-0.586526,0.194775,0.300197
3147,26.225000,-0.393806,-0.013918,0.427997,-0.586575,0.194812,0.300180
3148,26.233333,-0.393833,-0.013833,0.428019,-0.586590,0.194839,0.300200
3149,26.241667,-0.393798,-0.013786,0.427986,-0.586556,0.194884,0.300184
3150,26.250000,-0.393835,-0.013800,0.427985,-0.586539,0.194928,0.300191
3151,26.258333,-0.393833,-0.013791,0.428007,-0.586545,0.194974,0.300211
3152,26.266667,-0.393856,-0.013771,0.427995,-0.586547,0.194993,0.300183
3153,26.275000,-0.393849,-0.013697,0.428000,-0.586583,0.195037,0.300205
3154,26.283333,-0.393849,-0.013618,0.427990,-0.586527,0.195091,0.300201
3155,26.291667,-0.393873,-0.013585,0.428015,-0.586516,0.195146,0.300188
3156,26.300000,-0.393875,-0.013537,0.428027,-0.586510,0.195196,0.300208
3157,26.308333,-0.393821,-0.013481,0.427984,-0.586534,0.195225,0.300188
3158,26.316667,-0.393846,-0.013487,0.427984,-0.586537,0.195272,0.300189
3159,26.325000,-0.393872,-0.013444,0.427990,-0.586560,0.195312,0.300203
3160,26.333333,-0.393845,-0.013392,0.427995,-0.586554,0.195347,0.300177
3161,26.341667,-0.393868,-0.013332,0.428011,-0.586531,0.195388,0.300189
3162,26.350000,-0.393893,-0.013347,0.427999,-0.586559,0.195427,0.300193
3163,26.358333,-0.393855,-0.013301,0.427973,-0.586529,0.195470,0.300179
3164,26.366667,-0.393875,-0.013288,0.427990,-0.586554,0.195504,0.300200
3165,26.375000,-0.393907,-0.013220,0.428009,-0.586532,0.195550,0.300188
3166,26.383333,-0.393926,-0.013180,0.428006,-0.586525,0.195581,0.300178
3167,26.391667,-0.393903,-0.013174,0.427999,-0.586520,0.195645,0.300203
3168,26.400000,-0.393906,-0.013166,0.427981,-0.586549,0.195673,0.300187
3169,26.408333,-0.393961,-0.013135,0.428013,-0.586530,0.195725,0.300181
3170,26.416667,-0.393921,-0.012997,0.428045,-0.586511,0.195770,0.300214
3171,26.425000,-0.393931,-0.013003,0.427993,-0.586496,0.195825,0.300177
